lat,lon,time,member,rx1day,member_id,gcm_institution,gcm_model,gcm_variant,rcm_institution,rcm_model,rcm_variant,admin_id
41.6875,14.5625,1992-08,0,0.25878906,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1992-09,0,5.5566406,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1992-10,0,56.996094,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1992-11,0,29.408203,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1992-12,0,8.042969,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1993-01,0,31.480469,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1993-02,0,15.591797,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1993-03,0,27.524414,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1993-04,0,10.563477,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1993-05,0,24.677734,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1993-06,0,5.810547,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1993-07,0,0.06738281,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1993-08,0,1.8173828,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1993-09,0,11.7734375,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1993-10,0,16.325195,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1993-11,0,14.068359,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1993-12,0,25.924805,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1994-01,0,8.736328,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1994-02,0,20.77246,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1994-03,0,11.925781,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1994-04,0,9.305664,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1994-05,0,1.1142578,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1994-06,0,15.46582,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1994-07,0,0.5703125,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1994-08,0,0.6669922,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1994-09,0,3.272461,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1994-10,0,60.35254,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1994-11,0,53.882812,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1994-12,0,6.703125,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1995-01,0,13.828125,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1995-02,0,5.84375,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1995-03,0,3.2441406,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1995-04,0,5.125,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1995-05,0,15.139648,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1995-06,0,9.196289,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1995-07,0,9.639648,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1995-08,0,0.6933594,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1995-09,0,0.45214844,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1995-10,0,22.263672,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1995-11,0,3.959961,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1995-12,0,27.799805,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1996-01,0,40.83789,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1996-02,0,15.203125,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1996-03,0,31.887695,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1996-04,0,10.783203,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1996-05,0,20.862305,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1996-06,0,13.418945,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1996-07,0,0.0,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1996-08,0,1.4208984,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1996-09,0,3.709961,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1996-10,0,9.905273,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1996-11,0,10.157227,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1996-12,0,6.428711,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1997-01,0,31.617188,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1997-02,0,16.106445,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1997-03,0,19.182617,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1997-04,0,9.813477,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1997-05,0,34.895508,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1997-06,0,24.722656,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1997-07,0,8.758789,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1997-08,0,0.35839844,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1997-09,0,0.9921875,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1997-10,0,5.5625,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1997-11,0,4.1591797,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1997-12,0,7.236328,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1998-01,0,14.998047,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1998-02,0,5.614258,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1998-03,0,18.55664,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1998-04,0,11.457031,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1998-05,0,2.0986328,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1998-06,0,2.7060547,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1998-07,0,2.4140625,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1998-08,0,0.07910156,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1998-09,0,5.0898438,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1998-10,0,3.852539,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1998-11,0,25.08496,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1998-12,0,16.301758,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1999-01,0,7.1660156,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1999-02,0,21.607422,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1999-03,0,63.586914,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1999-04,0,14.733398,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1999-05,0,13.6171875,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1999-06,0,11.0703125,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1999-07,0,4.3759766,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1999-08,0,3.390625,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1999-09,0,36.890625,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1999-10,0,33.09082,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1999-11,0,22.62207,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,1999-12,0,23.202148,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2000-01,0,18.426758,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2000-02,0,3.553711,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2000-03,0,16.261719,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2000-04,0,8.713867,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2000-05,0,24.655273,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2000-06,0,3.7714844,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2000-07,0,9.152344,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2000-08,0,7.508789,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2000-09,0,4.3046875,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2000-10,0,36.427734,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2000-11,0,50.299805,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2000-12,0,19.59961,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2001-01,0,42.710938,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2001-02,0,7.763672,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2001-03,0,47.34961,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2001-04,0,8.545898,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2001-05,0,3.9638672,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2001-06,0,4.073242,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2001-07,0,1.0371094,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2001-08,0,8.21582,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2001-09,0,1.1533203,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2001-10,0,55.088867,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2001-11,0,18.657227,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2001-12,0,27.926758,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2002-01,0,6.4384766,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2002-02,0,15.441406,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2002-03,0,14.198242,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2002-04,0,8.560547,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2002-05,0,5.623047,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2002-06,0,21.121094,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2002-07,0,1.828125,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2002-08,0,0.45898438,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2002-09,0,8.763672,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2002-10,0,40.331055,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2002-11,0,41.88086,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2002-12,0,4.8447266,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2003-01,0,25.348633,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2003-02,0,25.0625,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2003-03,0,11.832031,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2003-04,0,12.052734,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2003-05,0,13.357422,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2003-06,0,1.1972656,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2003-07,0,0.6484375,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2003-08,0,2.8427734,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2003-09,0,25.796875,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2003-10,0,30.55371,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2003-11,0,62.197266,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
41.6875,14.5625,2003-12,0,20.957031,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
